Country or Area,Subgroup,Year,Source,Unit,Value,Value Footnotes
Portugal,Female,1999,UNESCO_UIS Database_Sep2007,Number,199444,
Portugal,Male,2005,UNESCO_UIS Database_Sep2007,Number,168884,
Portugal,Male,2004,UNESCO_UIS Database_Sep2007,Number,173567,
Portugal,Male,2003,UNESCO_UIS Database_Sep2007,Number,173971,
Portugal,Male,2002,UNESCO_UIS Database_Sep2007,Number,170488,
Portugal,Male,2001,UNESCO_UIS Database_Sep2007,Number,166661,
Portugal,Male,2000,UNESCO_UIS Database_Sep2007,Number,162524,
Portugal,Male,1999,UNESCO_UIS Database_Sep2007,Number,157346,
Qatar,Female,2005,UNESCO_UIS Database_Sep2007,Number,6641,
Qatar,Female,2004,UNESCO_UIS Database_Sep2007,Number,6633,
Qatar,Female,2003,UNESCO_UIS Database_Sep2007,Number,5696,
Qatar,Female,2002,UNESCO_UIS Database_Sep2007,Number,5678,
Qatar,Female,2001,UNESCO_UIS Database_Sep2007,Number,5718,
Qatar,Female,1999,UNESCO_UIS Database_Sep2007,Number,6380,1
Qatar,Male,2005,UNESCO_UIS Database_Sep2007,Number,3119,
Qatar,Male,2004,UNESCO_UIS Database_Sep2007,Number,2654,
Qatar,Male,2003,UNESCO_UIS Database_Sep2007,Number,2130,
Qatar,Male,2002,UNESCO_UIS Database_Sep2007,Number,2153,
Qatar,Male,2001,UNESCO_UIS Database_Sep2007,Number,2090,
Qatar,Male,1999,UNESCO_UIS Database_Sep2007,Number,2500,
Republic of Moldova,Female,2005,UNESCO_UIS Database_Sep2007,Number,70046,
Republic of Moldova,Female,2004,UNESCO_UIS Database_Sep2007,Number,72440,
Republic of Moldova,Female,2003,UNESCO_UIS Database_Sep2007,Number,64405,
Republic of Moldova,Female,2002,UNESCO_UIS Database_Sep2007,Number,61022,
Republic of Moldova,Female,2001,UNESCO_UIS Database_Sep2007,Number,57277,
Republic of Moldova,Female,2000,UNESCO_UIS Database_Sep2007,Number,58491,
Republic of Moldova,Female,1999,UNESCO_UIS Database_Sep2007,Number,57916,
Republic of Moldova,Male,2005,UNESCO_UIS Database_Sep2007,Number,48482,
Republic of Moldova,Male,2004,UNESCO_UIS Database_Sep2007,Number,54445,
Republic of Moldova,Male,2003,UNESCO_UIS Database_Sep2007,Number,49833,
Republic of Moldova,Male,2002,UNESCO_UIS Database_Sep2007,Number,46709,
Republic of Moldova,Male,2001,UNESCO_UIS Database_Sep2007,Number,45548,
Republic of Moldova,Male,2000,UNESCO_UIS Database_Sep2007,Number,45453,
Republic of Moldova,Male,1999,UNESCO_UIS Database_Sep2007,Number,45756,
Romania,Female,2005,UNESCO_UIS Database_Sep2007,Number,403697,
Romania,Female,2004,UNESCO_UIS Database_Sep2007,Number,375691,
Romania,Female,2003,UNESCO_UIS Database_Sep2007,Number,349673,
Romania,Female,2002,UNESCO_UIS Database_Sep2007,Number,316443,
Romania,Female,2001,UNESCO_UIS Database_Sep2007,Number,285305,
Romania,Female,2000,UNESCO_UIS Database_Sep2007,Number,234572,
Romania,Female,1999,UNESCO_UIS Database_Sep2007,Number,208046,
Romania,Male,2005,UNESCO_UIS Database_Sep2007,Number,335109,
Romania,Male,2004,UNESCO_UIS Database_Sep2007,Number,310027,
Romania,Male,2003,UNESCO_UIS Database_Sep2007,Number,294238,
Romania,Male,2002,UNESCO_UIS Database_Sep2007,Number,265778,
Romania,Male,2001,UNESCO_UIS Database_Sep2007,Number,247847,
Romania,Male,2000,UNESCO_UIS Database_Sep2007,Number,218049,
Romania,Male,1999,UNESCO_UIS Database_Sep2007,Number,199674,
Russian Federation,Female,2005,UNESCO_UIS Database_Sep2007,Number,5144099,1
Russian Federation,Female,2004,UNESCO_UIS Database_Sep2007,Number,4914593,1
Russian Federation,Female,2003,UNESCO_UIS Database_Sep2007,Number,4608839,1
Russian Federation,Male,2005,UNESCO_UIS Database_Sep2007,Number,3875457,
Russian Federation,Male,2004,UNESCO_UIS Database_Sep2007,Number,3707504,
Russian Federation,Male,2003,UNESCO_UIS Database_Sep2007,Number,3506466,
Rwanda,Female,2005,UNESCO_UIS Database_Sep2007,Number,10295,1
Rwanda,Female,2004,UNESCO_UIS Database_Sep2007,Number,9865,
Rwanda,Female,2003,UNESCO_UIS Database_Sep2007,Number,7497,
Rwanda,Female,2002,UNESCO_UIS Database_Sep2007,Number,5443,
Rwanda,Female,2001,UNESCO_UIS Database_Sep2007,Number,4309,
Rwanda,Female,2000,UNESCO_UIS Database_Sep2007,Number,3914,1
Rwanda,Male,2005,UNESCO_UIS Database_Sep2007,Number,16083,
Rwanda,Male,2004,UNESCO_UIS Database_Sep2007,Number,15368,
Rwanda,Male,2003,UNESCO_UIS Database_Sep2007,Number,12896,
Rwanda,Male,2002,UNESCO_UIS Database_Sep2007,Number,10497,
Rwanda,Male,2001,UNESCO_UIS Database_Sep2007,Number,8493,
Rwanda,Male,2000,UNESCO_UIS Database_Sep2007,Number,7714,
Saint Kitts and Nevis,Female,2005,UNESCO_UIS Database_Sep2007,Number,…,4
Saint Kitts and Nevis,Female,2004,UNESCO_UIS Database_Sep2007,Number,…,4
Saint Kitts and Nevis,Female,2003,UNESCO_UIS Database_Sep2007,Number,…,4
Saint Kitts and Nevis,Female,2002,UNESCO_UIS Database_Sep2007,Number,…,4
Saint Kitts and Nevis,Female,2001,UNESCO_UIS Database_Sep2007,Number,…,4
Saint Kitts and Nevis,Female,2000,UNESCO_UIS Database_Sep2007,Number,…,4
Saint Kitts and Nevis,Female,1999,UNESCO_UIS Database_Sep2007,Number,…,4
Saint Kitts and Nevis,Male,2005,UNESCO_UIS Database_Sep2007,Number,…,4
Saint Kitts and Nevis,Male,2004,UNESCO_UIS Database_Sep2007,Number,…,4
Saint Kitts and Nevis,Male,2003,UNESCO_UIS Database_Sep2007,Number,…,4
Saint Kitts and Nevis,Male,2002,UNESCO_UIS Database_Sep2007,Number,…,4
Saint Kitts and Nevis,Male,2001,UNESCO_UIS Database_Sep2007,Number,…,4
Saint Kitts and Nevis,Male,2000,UNESCO_UIS Database_Sep2007,Number,…,4
Saint Kitts and Nevis,Male,1999,UNESCO_UIS Database_Sep2007,Number,…,4
Saint Lucia,Female,2005,UNESCO_UIS Database_Sep2007,Number,1621,
Saint Lucia,Female,2004,UNESCO_UIS Database_Sep2007,Number,1777,
Saint Lucia,Female,2003,UNESCO_UIS Database_Sep2007,Number,1388,1
Saint Lucia,Male,2005,UNESCO_UIS Database_Sep2007,Number,576,
Saint Lucia,Male,2004,UNESCO_UIS Database_Sep2007,Number,508,
Saint Lucia,Male,2003,UNESCO_UIS Database_Sep2007,Number,663,
Samoa,Female,2001,UNESCO_UIS Database_Sep2007,Number,523,1
Samoa,Female,2000,UNESCO_UIS Database_Sep2007,Number,524,
Samoa,Female,1999,UNESCO_UIS Database_Sep2007,Number,888,
Samoa,Male,2001,UNESCO_UIS Database_Sep2007,Number,656,
Samoa,Male,2000,UNESCO_UIS Database_Sep2007,Number,658,
Samoa,Male,1999,UNESCO_UIS Database_Sep2007,Number,983,
San Marino,Female,2000,UNESCO_UIS Database_Sep2007,Number,545,
San Marino,Male,2000,UNESCO_UIS Database_Sep2007,Number,397,
Sao Tome and Principe,Female,2005,UNESCO_UIS Database_Sep2007,Number,…,4
Sao Tome and Principe,Female,2004,UNESCO_UIS Database_Sep2007,Number,…,4
Sao Tome and Principe,Female,2003,UNESCO_UIS Database_Sep2007,Number,…,4
Sao Tome and Principe,Female,2002,UNESCO_UIS Database_Sep2007,Number,…,4
Sao Tome and Principe,Female,2001,UNESCO_UIS Database_Sep2007,Number,…,4
Sao Tome and Principe,Female,2000,UNESCO_UIS Database_Sep2007,Number,…,4
Sao Tome and Principe,Female,1999,UNESCO_UIS Database_Sep2007,Number,…,4
Sao Tome and Principe,Male,2005,UNESCO_UIS Database_Sep2007,Number,…,4
Sao Tome and Principe,Male,2004,UNESCO_UIS Database_Sep2007,Number,…,4
Sao Tome and Principe,Male,2003,UNESCO_UIS Database_Sep2007,Number,…,4
Sao Tome and Principe,Male,2002,UNESCO_UIS Database_Sep2007,Number,…,4
Sao Tome and Principe,Male,2001,UNESCO_UIS Database_Sep2007,Number,…,4
Sao Tome and Principe,Male,2000,UNESCO_UIS Database_Sep2007,Number,…,4
Sao Tome and Principe,Male,1999,UNESCO_UIS Database_Sep2007,Number,…,4
Saudi Arabia,Female,2005,UNESCO_UIS Database_Sep2007,Number,350549,
Saudi Arabia,Female,2004,UNESCO_UIS Database_Sep2007,Number,336862,
Saudi Arabia,Female,2003,UNESCO_UIS Database_Sep2007,Number,305988,
Saudi Arabia,Female,2002,UNESCO_UIS Database_Sep2007,Number,261327,1
Saudi Arabia,Female,2001,UNESCO_UIS Database_Sep2007,Number,237296,1
Saudi Arabia,Female,2000,UNESCO_UIS Database_Sep2007,Number,225995,
Saudi Arabia,Female,1999,UNESCO_UIS Database_Sep2007,Number,199217,
Saudi Arabia,Male,2005,UNESCO_UIS Database_Sep2007,Number,253122,
Saudi Arabia,Male,2004,UNESCO_UIS Database_Sep2007,Number,236870,
Saudi Arabia,Male,2003,UNESCO_UIS Database_Sep2007,Number,219356,
Saudi Arabia,Male,2002,UNESCO_UIS Database_Sep2007,Number,183473,
Saudi Arabia,Male,2001,UNESCO_UIS Database_Sep2007,Number,195052,
Saudi Arabia,Male,2000,UNESCO_UIS Database_Sep2007,Number,178099,
Saudi Arabia,Male,1999,UNESCO_UIS Database_Sep2007,Number,150382,
Serbia and Montenegro,Female,2001,UNESCO_UIS Database_Sep2007,Number,112072,
Serbia and Montenegro,Female,2000,UNESCO_UIS Database_Sep2007,Number,123534,
Serbia and Montenegro,Female,1999,UNESCO_UIS Database_Sep2007,Number,105638,
Serbia and Montenegro,Male,2001,UNESCO_UIS Database_Sep2007,Number,96617,
Serbia and Montenegro,Male,2000,UNESCO_UIS Database_Sep2007,Number,109509,
Serbia and Montenegro,Male,1999,UNESCO_UIS Database_Sep2007,Number,91772,
Seychelles,Female,2005,UNESCO_UIS Database_Sep2007,Number,…,4
Seychelles,Female,2004,UNESCO_UIS Database_Sep2007,Number,…,4
Seychelles,Female,2003,UNESCO_UIS Database_Sep2007,Number,…,4
Seychelles,Female,2002,UNESCO_UIS Database_Sep2007,Number,…,4
Seychelles,Female,2001,UNESCO_UIS Database_Sep2007,Number,…,4
Seychelles,Female,2000,UNESCO_UIS Database_Sep2007,Number,…,4
Seychelles,Female,1999,UNESCO_UIS Database_Sep2007,Number,…,4
Seychelles,Male,2005,UNESCO_UIS Database_Sep2007,Number,…,4
Seychelles,Male,2004,UNESCO_UIS Database_Sep2007,Number,…,4
Seychelles,Male,2003,UNESCO_UIS Database_Sep2007,Number,…,4
Seychelles,Male,2002,UNESCO_UIS Database_Sep2007,Number,…,4
Seychelles,Male,2001,UNESCO_UIS Database_Sep2007,Number,…,4
Seychelles,Male,2000,UNESCO_UIS Database_Sep2007,Number,…,4
Seychelles,Male,1999,UNESCO_UIS Database_Sep2007,Number,…,4
Sierra Leone,Female,2002,UNESCO_UIS Database_Sep2007,Number,2602,1
Sierra Leone,Female,2001,UNESCO_UIS Database_Sep2007,Number,2531,
Sierra Leone,Male,2002,UNESCO_UIS Database_Sep2007,Number,6439,
Sierra Leone,Male,2001,UNESCO_UIS Database_Sep2007,Number,6264,
Slovakia,Female,2005,UNESCO_UIS Database_Sep2007,Number,100334,
Slovakia,Female,2004,UNESCO_UIS Database_Sep2007,Number,89024,
Slovakia,Female,2003,UNESCO_UIS Database_Sep2007,Number,83873,
Slovakia,Female,2002,UNESCO_UIS Database_Sep2007,Number,79263,
Slovakia,Female,2001,UNESCO_UIS Database_Sep2007,Number,73809,
Slovakia,Female,2000,UNESCO_UIS Database_Sep2007,Number,68490,
Slovakia,Female,1999,UNESCO_UIS Database_Sep2007,Number,63535,
Slovakia,Male,2005,UNESCO_UIS Database_Sep2007,Number,81085,
Slovakia,Male,2004,UNESCO_UIS Database_Sep2007,Number,75643,
Slovakia,Male,2003,UNESCO_UIS Database_Sep2007,Number,74216,
Slovakia,Male,2002,UNESCO_UIS Database_Sep2007,Number,72919,
Slovakia,Male,2001,UNESCO_UIS Database_Sep2007,Number,70100,
Slovakia,Male,2000,UNESCO_UIS Database_Sep2007,Number,67424,
Slovakia,Male,1999,UNESCO_UIS Database_Sep2007,Number,59351,
Slovenia,Female,2005,UNESCO_UIS Database_Sep2007,Number,64885,
Slovenia,Female,2004,UNESCO_UIS Database_Sep2007,Number,59367,
Slovenia,Female,2003,UNESCO_UIS Database_Sep2007,Number,57037,
Slovenia,Female,2002,UNESCO_UIS Database_Sep2007,Number,57085,
Slovenia,Female,2001,UNESCO_UIS Database_Sep2007,Number,51323,
Slovenia,Female,2000,UNESCO_UIS Database_Sep2007,Number,47010,
Slovenia,Female,1999,UNESCO_UIS Database_Sep2007,Number,44341,
Slovenia,Male,2005,UNESCO_UIS Database_Sep2007,Number,47343,
Slovenia,Male,2004,UNESCO_UIS Database_Sep2007,Number,45029,
Slovenia,Male,2003,UNESCO_UIS Database_Sep2007,Number,44421,
Slovenia,Male,2002,UNESCO_UIS Database_Sep2007,Number,42129,
Slovenia,Male,2001,UNESCO_UIS Database_Sep2007,Number,40171,
Slovenia,Male,2000,UNESCO_UIS Database_Sep2007,Number,36806,
Slovenia,Male,1999,UNESCO_UIS Database_Sep2007,Number,34785,
Solomon Islands,Female,2005,UNESCO_UIS Database_Sep2007,Number,…,4
Solomon Islands,Female,2004,UNESCO_UIS Database_Sep2007,Number,…,4
Solomon Islands,Female,2003,UNESCO_UIS Database_Sep2007,Number,…,4
Solomon Islands,Female,2002,UNESCO_UIS Database_Sep2007,Number,…,4
Solomon Islands,Female,2001,UNESCO_UIS Database_Sep2007,Number,…,4
Solomon Islands,Female,2000,UNESCO_UIS Database_Sep2007,Number,…,4
Solomon Islands,Female,1999,UNESCO_UIS Database_Sep2007,Number,…,4
Solomon Islands,Male,2005,UNESCO_UIS Database_Sep2007,Number,…,4
Solomon Islands,Male,2004,UNESCO_UIS Database_Sep2007,Number,…,4
Solomon Islands,Male,2003,UNESCO_UIS Database_Sep2007,Number,…,4
Solomon Islands,Male,2002,UNESCO_UIS Database_Sep2007,Number,…,4
Solomon Islands,Male,2001,UNESCO_UIS Database_Sep2007,Number,…,4
Solomon Islands,Male,2000,UNESCO_UIS Database_Sep2007,Number,…,4
Solomon Islands,Male,1999,UNESCO_UIS Database_Sep2007,Number,…,4
South Africa,Female,2005,UNESCO_UIS Database_Sep2007,Number,401042,
South Africa,Female,2004,UNESCO_UIS Database_Sep2007,Number,403462,
South Africa,Female,2003,UNESCO_UIS Database_Sep2007,Number,385857,
South Africa,Female,2002,UNESCO_UIS Database_Sep2007,Number,362427,
South Africa,Female,2001,UNESCO_UIS Database_Sep2007,Number,352133,
South Africa,Female,2000,UNESCO_UIS Database_Sep2007,Number,356631,
South Africa,Female,1999,UNESCO_UIS Database_Sep2007,Number,340893,
South Africa,Male,2005,UNESCO_UIS Database_Sep2007,Number,334031,
South Africa,Male,2004,UNESCO_UIS Database_Sep2007,Number,341027,
South Africa,Male,2003,UNESCO_UIS Database_Sep2007,Number,331936,
South Africa,Male,2002,UNESCO_UIS Database_Sep2007,Number,312733,
South Africa,Male,2001,UNESCO_UIS Database_Sep2007,Number,306455,
South Africa,Male,2000,UNESCO_UIS Database_Sep2007,Number,288132,
South Africa,Male,1999,UNESCO_UIS Database_Sep2007,Number,292018,
Spain,Female,2005,UNESCO_UIS Database_Sep2007,Number,972119,
Spain,Female,2004,UNESCO_UIS Database_Sep2007,Number,990306,
Spain,Female,2003,UNESCO_UIS Database_Sep2007,Number,978081,
Spain,Female,2002,UNESCO_UIS Database_Sep2007,Number,974039,
Spain,Female,2001,UNESCO_UIS Database_Sep2007,Number,961984,
Spain,Female,2000,UNESCO_UIS Database_Sep2007,Number,968189,
Spain,Female,1999,UNESCO_UIS Database_Sep2007,Number,947621,
Spain,Male,2005,UNESCO_UIS Database_Sep2007,Number,837234,
Spain,Male,2004,UNESCO_UIS Database_Sep2007,Number,849597,
Spain,Male,2003,UNESCO_UIS Database_Sep2007,Number,862526,
Spain,Male,2002,UNESCO_UIS Database_Sep2007,Number,858721,
Spain,Male,2001,UNESCO_UIS Database_Sep2007,Number,871543,
Spain,Male,2000,UNESCO_UIS Database_Sep2007,Number,860798,
Spain,Male,1999,UNESCO_UIS Database_Sep2007,Number,839157,
St Vincent and the Grenadines,Female,2005,UNESCO_UIS Database_Sep2007,Number,…,4
St Vincent and the Grenadines,Female,2004,UNESCO_UIS Database_Sep2007,Number,…,4
St Vincent and the Grenadines,Female,2003,UNESCO_UIS Database_Sep2007,Number,…,4
St Vincent and the Grenadines,Female,2002,UNESCO_UIS Database_Sep2007,Number,…,4
St Vincent and the Grenadines,Female,2001,UNESCO_UIS Database_Sep2007,Number,…,4
St Vincent and the Grenadines,Female,2000,UNESCO_UIS Database_Sep2007,Number,…,4
St Vincent and the Grenadines,Female,1999,UNESCO_UIS Database_Sep2007,Number,…,4
St Vincent and the Grenadines,Male,2005,UNESCO_UIS Database_Sep2007,Number,…,4
St Vincent and the Grenadines,Male,2004,UNESCO_UIS Database_Sep2007,Number,…,4
St Vincent and the Grenadines,Male,2003,UNESCO_UIS Database_Sep2007,Number,…,4
St Vincent and the Grenadines,Male,2002,UNESCO_UIS Database_Sep2007,Number,…,4
St Vincent and the Grenadines,Male,2001,UNESCO_UIS Database_Sep2007,Number,…,4
St Vincent and the Grenadines,Male,2000,UNESCO_UIS Database_Sep2007,Number,…,4
St Vincent and the Grenadines,Male,1999,UNESCO_UIS Database_Sep2007,Number,…,4
Sudan,Female,2000,UNESCO_UIS Database_Sep2007,Number,96310,1
Sudan,Female,1999,UNESCO_UIS Database_Sep2007,Number,94654,
Sudan,Male,2000,UNESCO_UIS Database_Sep2007,Number,107804,
Sudan,Male,1999,UNESCO_UIS Database_Sep2007,Number,105884,
Suriname,Female,2002,UNESCO_UIS Database_Sep2007,Number,3213,
Suriname,Male,2002,UNESCO_UIS Database_Sep2007,Number,1973,
Swaziland,Female,2005,UNESCO_UIS Database_Sep2007,Number,3064,
Swaziland,Female,2004,UNESCO_UIS Database_Sep2007,Number,3458,
Swaziland,Female,2003,UNESCO_UIS Database_Sep2007,Number,2923,1
Swaziland,Female,2002,UNESCO_UIS Database_Sep2007,Number,2835,
Swaziland,Female,2000,UNESCO_UIS Database_Sep2007,Number,2299,
Swaziland,Female,1999,UNESCO_UIS Database_Sep2007,Number,2337,
Swaziland,Male,2005,UNESCO_UIS Database_Sep2007,Number,2833,
Swaziland,Male,2004,UNESCO_UIS Database_Sep2007,Number,3136,
Swaziland,Male,2003,UNESCO_UIS Database_Sep2007,Number,2446,
Swaziland,Male,2002,UNESCO_UIS Database_Sep2007,Number,2358,
Swaziland,Male,2000,UNESCO_UIS Database_Sep2007,Number,2439,
Swaziland,Male,1999,UNESCO_UIS Database_Sep2007,Number,2543,
Sweden,Female,2005,UNESCO_UIS Database_Sep2007,Number,254325,
Sweden,Female,2004,UNESCO_UIS Database_Sep2007,Number,255853,
Sweden,Female,2003,UNESCO_UIS Database_Sep2007,Number,247091,
Sweden,Female,2002,UNESCO_UIS Database_Sep2007,Number,227682,
Sweden,Female,2001,UNESCO_UIS Database_Sep2007,Number,211468,
Sweden,Female,2000,UNESCO_UIS Database_Sep2007,Number,201962,
Sweden,Female,1999,UNESCO_UIS Database_Sep2007,Number,192961,
Sweden,Male,2005,UNESCO_UIS Database_Sep2007,Number,172398,
Sweden,Male,2004,UNESCO_UIS Database_Sep2007,Number,173770,
Sweden,Male,2003,UNESCO_UIS Database_Sep2007,Number,167566,
Sweden,Male,2002,UNESCO_UIS Database_Sep2007,Number,155169,
Sweden,Male,2001,UNESCO_UIS Database_Sep2007,Number,146552,
Sweden,Male,2000,UNESCO_UIS Database_Sep2007,Number,144916,
Sweden,Male,1999,UNESCO_UIS Database_Sep2007,Number,142163,
Switzerland,Female,2005,UNESCO_UIS Database_Sep2007,Number,91945,
Switzerland,Female,2004,UNESCO_UIS Database_Sep2007,Number,88067,
Switzerland,Female,2003,UNESCO_UIS Database_Sep2007,Number,82258,
Switzerland,Female,2002,UNESCO_UIS Database_Sep2007,Number,73589,
Switzerland,Female,2001,UNESCO_UIS Database_Sep2007,Number,69747,
Switzerland,Female,2000,UNESCO_UIS Database_Sep2007,Number,66886,
Switzerland,Female,1999,UNESCO_UIS Database_Sep2007,Number,65235,
Switzerland,Male,2005,UNESCO_UIS Database_Sep2007,Number,107751,
Switzerland,Male,2004,UNESCO_UIS Database_Sep2007,Number,107880,
Switzerland,Male,2003,UNESCO_UIS Database_Sep2007,Number,103707,
Switzerland,Male,2002,UNESCO_UIS Database_Sep2007,Number,96496,
Switzerland,Male,2001,UNESCO_UIS Database_Sep2007,Number,93626,
Switzerland,Male,2000,UNESCO_UIS Database_Sep2007,Number,89993,
Switzerland,Male,1999,UNESCO_UIS Database_Sep2007,Number,91155,
Tajikistan,Female,2005,UNESCO_UIS Database_Sep2007,Number,30947,
Tajikistan,Female,2004,UNESCO_UIS Database_Sep2007,Number,26924,
Tajikistan,Female,2003,UNESCO_UIS Database_Sep2007,Number,24348,
Tajikistan,Female,2002,UNESCO_UIS Database_Sep2007,Number,20854,
Tajikistan,Female,2001,UNESCO_UIS Database_Sep2007,Number,18742,
Tajikistan,Female,2000,UNESCO_UIS Database_Sep2007,Number,20122,
Tajikistan,Female,1999,UNESCO_UIS Database_Sep2007,Number,19403,
Tajikistan,Male,2005,UNESCO_UIS Database_Sep2007,Number,88370,
Tajikistan,Male,2004,UNESCO_UIS Database_Sep2007,Number,81532,
Tajikistan,Male,2003,UNESCO_UIS Database_Sep2007,Number,73118,
Tajikistan,Male,2002,UNESCO_UIS Database_Sep2007,Number,64317,
Tajikistan,Male,2001,UNESCO_UIS Database_Sep2007,Number,59798,
Tajikistan,Male,2000,UNESCO_UIS Database_Sep2007,Number,59856,
Tajikistan,Male,1999,UNESCO_UIS Database_Sep2007,Number,56890,
Tanzania,Female,2005,UNESCO_UIS Database_Sep2007,Number,16548,1
Tanzania,Female,2004,UNESCO_UIS Database_Sep2007,Number,12527,
Tanzania,Female,2003,UNESCO_UIS Database_Sep2007,Number,9535,
Tanzania,Female,2002,UNESCO_UIS Database_Sep2007,Number,6225,1
Tanzania,Female,2001,UNESCO_UIS Database_Sep2007,Number,2914,
Tanzania,Female,1999,UNESCO_UIS Database_Sep2007,Number,3970,
Tanzania,Male,2005,UNESCO_UIS Database_Sep2007,Number,34532,
Tanzania,Male,2004,UNESCO_UIS Database_Sep2007,Number,30421,
Tanzania,Male,2003,UNESCO_UIS Database_Sep2007,Number,21514,
Tanzania,Male,2002,UNESCO_UIS Database_Sep2007,Number,20280,
Tanzania,Male,2001,UNESCO_UIS Database_Sep2007,Number,19046,
Tanzania,Male,1999,UNESCO_UIS Database_Sep2007,Number,14897,
Thailand,Female,2005,UNESCO_UIS Database_Sep2007,Number,1235685,
Thailand,Female,2004,UNESCO_UIS Database_Sep2007,Number,1208040,
Thailand,Female,2003,UNESCO_UIS Database_Sep2007,Number,1166995,1
Thailand,Female,2002,UNESCO_UIS Database_Sep2007,Number,1122232,
Thailand,Female,2001,UNESCO_UIS Database_Sep2007,Number,1102962,
Thailand,Female,2000,UNESCO_UIS Database_Sep2007,Number,1028234,
Thailand,Female,1999,UNESCO_UIS Database_Sep2007,Number,968515,
Thailand,Male,2005,UNESCO_UIS Database_Sep2007,Number,1123442,
Thailand,Male,2004,UNESCO_UIS Database_Sep2007,Number,1043413,
Thailand,Male,2003,UNESCO_UIS Database_Sep2007,Number,1038586,
Thailand,Male,2002,UNESCO_UIS Database_Sep2007,Number,1033102,
Thailand,Male,2001,UNESCO_UIS Database_Sep2007,Number,992732,
Thailand,Male,2000,UNESCO_UIS Database_Sep2007,Number,872038,
Thailand,Male,1999,UNESCO_UIS Database_Sep2007,Number,845581,
Timor Leste,Female,2002,UNESCO_UIS Database_Sep2007,Number,3357,2
Timor Leste,Male,2002,UNESCO_UIS Database_Sep2007,Number,2992,
Togo,Female,2001,UNESCO_UIS Database_Sep2007,Number,3119,1
Togo,Female,2000,UNESCO_UIS Database_Sep2007,Number,2564,
Togo,Female,1999,UNESCO_UIS Database_Sep2007,Number,2615,
Togo,Male,2001,UNESCO_UIS Database_Sep2007,Number,15336,
Togo,Male,2000,UNESCO_UIS Database_Sep2007,Number,12607,
Togo,Male,1999,UNESCO_UIS Database_Sep2007,Number,12413,
Tokelau,Female,2005,UNESCO_UIS Database_Sep2007,Number,…,4
Tokelau,Female,2004,UNESCO_UIS Database_Sep2007,Number,…,4
Tokelau,Female,2003,UNESCO_UIS Database_Sep2007,Number,…,4
Tokelau,Female,2002,UNESCO_UIS Database_Sep2007,Number,…,4
Tokelau,Female,2001,UNESCO_UIS Database_Sep2007,Number,…,4
Tokelau,Female,2000,UNESCO_UIS Database_Sep2007,Number,…,4
Tokelau,Female,1999,UNESCO_UIS Database_Sep2007,Number,…,4
Tokelau,Male,2005,UNESCO_UIS Database_Sep2007,Number,…,4
Tokelau,Male,2004,UNESCO_UIS Database_Sep2007,Number,…,4
Tokelau,Male,2003,UNESCO_UIS Database_Sep2007,Number,…,4
Tokelau,Male,2002,UNESCO_UIS Database_Sep2007,Number,…,4
Tokelau,Male,2001,UNESCO_UIS Database_Sep2007,Number,…,4
Tokelau,Male,2000,UNESCO_UIS Database_Sep2007,Number,…,4
Tokelau,Male,1999,UNESCO_UIS Database_Sep2007,Number,…,4
Tonga,Female,2004,UNESCO_UIS Database_Sep2007,Number,393,1
Tonga,Female,2003,UNESCO_UIS Database_Sep2007,Number,404,
Tonga,Female,2002,UNESCO_UIS Database_Sep2007,Number,363,1
Tonga,Female,2001,UNESCO_UIS Database_Sep2007,Number,274,1
Tonga,Female,2000,UNESCO_UIS Database_Sep2007,Number,318,1
Tonga,Female,1999,UNESCO_UIS Database_Sep2007,Number,200,
Tonga,Male,2004,UNESCO_UIS Database_Sep2007,Number,264,
Tonga,Male,2003,UNESCO_UIS Database_Sep2007,Number,264,
Tonga,Male,2002,UNESCO_UIS Database_Sep2007,Number,237,5
Tonga,Male,2001,UNESCO_UIS Database_Sep2007,Number,179,5
Tonga,Male,2000,UNESCO_UIS Database_Sep2007,Number,208,5
Tonga,Male,1999,UNESCO_UIS Database_Sep2007,Number,164,
Trinidad and Tobago,Female,2005,UNESCO_UIS Database_Sep2007,Number,9405,1
Trinidad and Tobago,Female,2004,UNESCO_UIS Database_Sep2007,Number,9285,
Trinidad and Tobago,Female,2003,UNESCO_UIS Database_Sep2007,Number,7520,
Trinidad and Tobago,Female,2002,UNESCO_UIS Database_Sep2007,Number,5809,
Trinidad and Tobago,Female,2001,UNESCO_UIS Database_Sep2007,Number,5167,
Trinidad and Tobago,Female,2000,UNESCO_UIS Database_Sep2007,Number,4588,
Trinidad and Tobago,Female,1999,UNESCO_UIS Database_Sep2007,Number,4347,
Trinidad and Tobago,Male,2005,UNESCO_UIS Database_Sep2007,Number,7515,
Trinidad and Tobago,Male,2004,UNESCO_UIS Database_Sep2007,Number,7466,
Trinidad and Tobago,Male,2003,UNESCO_UIS Database_Sep2007,Number,4796,
Trinidad and Tobago,Male,2002,UNESCO_UIS Database_Sep2007,Number,4058,
Trinidad and Tobago,Male,2001,UNESCO_UIS Database_Sep2007,Number,3447,
Trinidad and Tobago,Male,2000,UNESCO_UIS Database_Sep2007,Number,3149,
Trinidad and Tobago,Male,1999,UNESCO_UIS Database_Sep2007,Number,3225,
Tunisia,Female,2005,UNESCO_UIS Database_Sep2007,Number,178312,
Tunisia,Female,2004,UNESCO_UIS Database_Sep2007,Number,164896,
Tunisia,Female,2003,UNESCO_UIS Database_Sep2007,Number,144674,
